,IP_Address,Prefix/Suffix_in_Domain,Tiny_URL,@_Symbol,URL_Length,Http/https_in_Domain,Depth_Of_URL,Redirection,Google_Index,WHOIS_Domain,DNS_Record,Registration_Length,Num_of_Dots,Num_of_Hyphens,Num_of_Underscore
480,0,0,0,0,1,0,7,0,1,0,0,40,2,5,0
10096,0,0,0,0,0,0,0,0,1,0,1,316,2,0,0
2342,0,0,0,0,0,0,3,0,0,0,0,284,2,0,0
4261,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0
9691,0,0,0,0,0,0,0,0,0,0,0,225,2,0,0
5854,0,0,0,0,1,0,2,0,0,0,0,991,2,5,0
6562,0,0,1,0,0,0,0,0,0,0,0,288,2,0,0
5260,0,1,1,0,0,0,2,0,1,0,0,3473,2,1,0
3977,0,1,0,0,0,0,3,0,0,0,0,369,2,1,0
6851,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0
10151,0,1,1,0,1,0,3,0,1,0,0,302,2,1,0
3799,0,0,0,0,0,0,0,0,0,0,0,480,2,0,0
7982,0,0,0,0,0,0,0,0,0,0,0,266,2,0,0
4802,0,1,0,0,0,0,0,0,0,0,0,191,2,1,0
8087,0,0,0,0,0,0,0,0,0,0,0,88,2,0,0
7696,0,1,0,0,0,0,1,0,1,0,0,208,2,1,0
5679,1,1,0,0,1,0,6,0,1,0,0,297,4,2,0
5784,0,0,0,0,0,0,0,0,0,0,0,239,2,0,0
774,0,0,1,0,1,0,1,0,1,0,0,228,4,2,0
285,0,0,0,0,0,0,1,0,0,0,0,209,2,0,0
1301,0,0,0,0,0,0,3,0,0,0,0,271,1,0,0
8788,0,0,0,0,0,0,0,0,0,0,0,1011,2,0,0
10552,0,0,0,0,0,0,0,0,0,0,0,118,2,0,0
9686,0,1,0,0,1,0,5,0,1,0,0,341,1,1,1
5846,0,0,0,0,0,0,2,0,0,0,0,902,2,0,2
2537,0,0,0,0,1,0,2,0,0,0,0,342,2,8,0
6590,0,0,0,0,0,0,0,0,0,0,0,77,2,0,0
10678,0,0,0,0,0,0,2,0,0,0,0,905,2,0,3
8160,0,0,0,0,0,0,0,0,1,0,0,111,2,0,0
7368,1,0,0,0,1,0,1,0,1,0,0,334,1,4,4
8448,0,0,0,0,0,0,1,0,0,0,0,197,3,0,0
5528,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
10239,1,1,0,0,1,0,2,0,1,0,0,25,4,1,2
3831,0,0,1,0,1,0,2,0,0,0,0,75,3,1,0
5092,1,0,0,1,1,0,1,0,1,0,0,540,4,6,0
939,0,0,0,0,0,0,0,0,0,0,0,243,1,0,0
6998,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0
896,1,0,0,0,1,0,1,0,1,0,0,358,3,5,0
5641,0,0,0,0,0,0,0,0,0,0,0,318,2,0,0
9860,0,0,0,0,0,0,1,0,1,0,0,358,1,0,0
